02-23-2026 20:27:33 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.156C soc2@51.312C soc0@51.312C gpu@54.25C tj@54.25C soc1@50.281C VDD_IN 15429mW/15172mW VDD_CPU_GPU_CV 7794mW/7635mW VDD_SOC 2711mW/2672mW
02-23-2026 20:27:33 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [8%@1497,0%@1497,8%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51C soc2@51.343C soc0@51.25C gpu@54.031C tj@54.031C soc1@50.375C VDD_IN 15429mW/15173mW VDD_CPU_GPU_CV 7794mW/7636mW VDD_SOC 2711mW/2673mW
02-23-2026 20:27:33 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.25C soc2@51.281C soc0@51.406C gpu@54.125C tj@54.125C soc1@50.281C VDD_IN 15429mW/15174mW VDD_CPU_GPU_CV 7755mW/7637mW VDD_SOC 2711mW/2673mW
02-23-2026 20:27:33 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,9%@1497,0%@1497,8%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.156C soc2@51.312C soc0@51.281C gpu@54.218C tj@54.218C soc1@50.468C VDD_IN 15468mW/15176mW VDD_CPU_GPU_CV 7794mW/7638mW VDD_SOC 2711mW/2673mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,8%@1497,0%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.375C soc2@51.375C soc0@51.25C gpu@54.406C tj@54.406C soc1@50.312C VDD_IN 15429mW/15177mW VDD_CPU_GPU_CV 7794mW/7638mW VDD_SOC 2711mW/2673mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.187C soc2@51.312C soc0@51.312C gpu@54.125C tj@54.125C soc1@50.625C VDD_IN 15429mW/15178mW VDD_CPU_GPU_CV 7794mW/7639mW VDD_SOC 2711mW/2673mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,8%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.343C soc2@51.468C soc0@51.406C gpu@54.218C tj@54.218C soc1@50.406C VDD_IN 15468mW/15180mW VDD_CPU_GPU_CV 7794mW/7640mW VDD_SOC 2711mW/2673mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.281C soc2@51.375C soc0@51.406C gpu@54.312C tj@54.312C soc1@50.437C VDD_IN 15429mW/15181mW VDD_CPU_GPU_CV 7794mW/7641mW VDD_SOC 2711mW/2674mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,16%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.187C soc2@51.468C soc0@51.406C gpu@54.218C tj@54.218C soc1@50.593C VDD_IN 15429mW/15182mW VDD_CPU_GPU_CV 7794mW/7641mW VDD_SOC 2711mW/2674mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.375C soc2@51.406C soc0@51.437C gpu@54.281C tj@54.281C soc1@50.468C VDD_IN 15429mW/15183mW VDD_CPU_GPU_CV 7794mW/7642mW VDD_SOC 2711mW/2674mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,9%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.281C soc2@51.375C soc0@51.437C gpu@54.375C tj@54.375C soc1@50.625C VDD_IN 15429mW/15184mW VDD_CPU_GPU_CV 7794mW/7643mW VDD_SOC 2711mW/2674mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [8%@1497,0%@1497,0%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.5C soc0@51.406C gpu@54.656C tj@54.656C soc1@50.531C VDD_IN 15429mW/15185mW VDD_CPU_GPU_CV 7794mW/7643mW VDD_SOC 2711mW/2674mW
02-23-2026 20:27:34 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1007] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.5C soc0@51.562C gpu@54.218C tj@54.218C soc1@50.468C VDD_IN 15468mW/15187mW VDD_CPU_GPU_CV 7794mW/7644mW VDD_SOC 2711mW/2675mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1002] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.312C soc2@51.593C soc0@51.5C gpu@54.343C tj@54.343C soc1@50.656C VDD_IN 15468mW/15188mW VDD_CPU_GPU_CV 7794mW/7645mW VDD_SOC 2711mW/2675mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.468C soc2@51.531C soc0@51.375C gpu@54.468C tj@54.468C soc1@50.562C VDD_IN 15429mW/15189mW VDD_CPU_GPU_CV 7794mW/7645mW VDD_SOC 2711mW/2675mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,9%@1497,16%@1497,90%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1007] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.375C soc2@51.562C soc0@51.5C gpu@54.312C tj@54.312C soc1@50.625C VDD_IN 15429mW/15190mW VDD_CPU_GPU_CV 7794mW/7646mW VDD_SOC 2711mW/2675mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,8%@1497,0%@1497,0%@1497,100%@1497,8%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.562C soc0@51.625C gpu@54.312C tj@54.312C soc1@50.75C VDD_IN 15429mW/15191mW VDD_CPU_GPU_CV 7794mW/7647mW VDD_SOC 2711mW/2675mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1497,0%@1497,25%@1497,0%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.468C soc2@51.531C soc0@51.687C gpu@54.468C tj@54.468C soc1@50.593C VDD_IN 15468mW/15193mW VDD_CPU_GPU_CV 7794mW/7647mW VDD_SOC 2711mW/2675mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.406C soc2@51.593C soc0@51.531C gpu@54.312C tj@54.312C soc1@50.718C VDD_IN 15429mW/15194mW VDD_CPU_GPU_CV 7794mW/7648mW VDD_SOC 2711mW/2675mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1497,9%@1497,18%@1497,0%@1497,100%@1497,8%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.625C soc2@51.593C soc0@51.562C gpu@54.343C tj@54.343C soc1@50.687C VDD_IN 15468mW/15195mW VDD_CPU_GPU_CV 7794mW/7649mW VDD_SOC 2711mW/2676mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.5C soc2@51.5C soc0@51.625C gpu@54.468C tj@54.468C soc1@50.687C VDD_IN 15468mW/15196mW VDD_CPU_GPU_CV 7794mW/7649mW VDD_SOC 2711mW/2676mW
02-23-2026 20:27:35 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,8%@1497,0%@1497,9%@1497,100%@1497,8%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.687C soc2@51.687C soc0@51.593C gpu@54.593C tj@54.437C soc1@50.687C VDD_IN 15468mW/15197mW VDD_CPU_GPU_CV 7794mW/7650mW VDD_SOC 2711mW/2676mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [16%@1497,0%@1497,0%@1497,0%@1497,45%@1497,58%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.562C soc2@51.625C soc0@51.781C gpu@54.625C tj@54.625C soc1@50.687C VDD_IN 15468mW/15199mW VDD_CPU_GPU_CV 7794mW/7651mW VDD_SOC 2711mW/2676mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,8%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.625C soc0@51.625C gpu@54.656C tj@54.656C soc1@50.75C VDD_IN 15468mW/15200mW VDD_CPU_GPU_CV 7794mW/7651mW VDD_SOC 2711mW/2676mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@51.656C soc0@51.718C gpu@54.437C tj@54.437C soc1@50.718C VDD_IN 15429mW/15201mW VDD_CPU_GPU_CV 7794mW/7652mW VDD_SOC 2711mW/2676mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1002] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@51.656C soc0@51.75C gpu@54.5C tj@54.5C soc1@50.687C VDD_IN 15468mW/15202mW VDD_CPU_GPU_CV 7794mW/7653mW VDD_SOC 2711mW/2677mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1497,0%@1497,0%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.781C soc2@51.687C soc0@51.593C gpu@54.687C tj@54.687C soc1@50.812C VDD_IN 15468mW/15203mW VDD_CPU_GPU_CV 7794mW/7653mW VDD_SOC 2711mW/2677mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,8%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.625C soc2@51.75C soc0@51.812C gpu@54.468C tj@54.468C soc1@50.781C VDD_IN 15468mW/15204mW VDD_CPU_GPU_CV 7794mW/7654mW VDD_SOC 2711mW/2677mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.468C soc2@51.718C soc0@51.75C gpu@54.468C tj@54.468C soc1@50.843C VDD_IN 15429mW/15205mW VDD_CPU_GPU_CV 7794mW/7654mW VDD_SOC 2711mW/2677mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,9%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.656C soc2@51.75C soc0@51.718C gpu@54.656C tj@54.656C soc1@50.812C VDD_IN 15429mW/15206mW VDD_CPU_GPU_CV 7794mW/7655mW VDD_SOC 2711mW/2677mW
02-23-2026 20:27:36 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@51.75C soc0@51.875C gpu@54.812C tj@54.812C soc1@50.937C VDD_IN 15429mW/15207mW VDD_CPU_GPU_CV 7794mW/7656mW VDD_SOC 2711mW/2677mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,8%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.875C soc2@51.812C soc0@51.812C gpu@54.531C tj@54.531C soc1@50.906C VDD_IN 15468mW/15208mW VDD_CPU_GPU_CV 7794mW/7656mW VDD_SOC 2711mW/2677mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.625C soc2@51.843C soc0@51.906C gpu@54.718C tj@54.718C soc1@50.843C VDD_IN 15429mW/15209mW VDD_CPU_GPU_CV 7794mW/7657mW VDD_SOC 2711mW/2678mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@51.75C soc0@51.812C gpu@54.843C tj@54.843C soc1@50.968C VDD_IN 15429mW/15210mW VDD_CPU_GPU_CV 7794mW/7657mW VDD_SOC 2711mW/2678mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,9%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.75C soc2@51.843C soc0@51.781C gpu@54.562C tj@54.562C soc1@50.937C VDD_IN 15468mW/15211mW VDD_CPU_GPU_CV 7794mW/7658mW VDD_SOC 2711mW/2678mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [15%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.687C soc2@51.781C soc0@51.906C gpu@54.562C tj@54.562C soc1@50.875C VDD_IN 15468mW/15212mW VDD_CPU_GPU_CV 7794mW/7659mW VDD_SOC 2711mW/2678mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.875C soc2@51.843C soc0@51.812C gpu@54.812C tj@54.812C soc1@50.906C VDD_IN 15468mW/15213mW VDD_CPU_GPU_CV 7794mW/7659mW VDD_SOC 2711mW/2678mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,8%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.781C soc2@51.906C soc0@51.937C gpu@54.906C tj@54.906C soc1@51C VDD_IN 15429mW/15214mW VDD_CPU_GPU_CV 7794mW/7660mW VDD_SOC 2711mW/2678mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.687C soc2@51.875C soc0@51.843C gpu@54.718C tj@54.718C soc1@51.062C VDD_IN 15429mW/15215mW VDD_CPU_GPU_CV 7794mW/7660mW VDD_SOC 2711mW/2678mW
02-23-2026 20:27:37 RAM 2846/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1007] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.875C soc2@51.968C soc0@51.875C gpu@54.718C tj@54.718C soc1@50.968C VDD_IN 15429mW/15216mW VDD_CPU_GPU_CV 7794mW/7661mW VDD_SOC 2711mW/2679mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,9%@1497,9%@1497,0%@1497,8%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.843C soc2@51.875C soc0@51.937C gpu@54.937C tj@54.937C soc1@50.906C VDD_IN 15468mW/15217mW VDD_CPU_GPU_CV 7794mW/7661mW VDD_SOC 2711mW/2679mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1497,0%@1497,0%@1497,8%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@52C soc2@51.906C soc0@51.968C gpu@54.75C tj@54.75C soc1@51.062C VDD_IN 15468mW/15218mW VDD_CPU_GPU_CV 7794mW/7662mW VDD_SOC 2711mW/2679mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,0%@1497,100%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.843C soc2@52C soc0@51.937C gpu@54.687C tj@54.687C soc1@51.031C VDD_IN 15429mW/15219mW VDD_CPU_GPU_CV 7794mW/7662mW VDD_SOC 2711mW/2679mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,9%@1497,91%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.812C soc2@51.968C soc0@51.968C gpu@54.875C tj@54.875C soc1@51.156C VDD_IN 15468mW/15220mW VDD_CPU_GPU_CV 7794mW/7663mW VDD_SOC 2711mW/2679mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1003] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.937C soc2@52.031C soc0@51.937C gpu@55.031C tj@55.031C soc1@51.156C VDD_IN 15429mW/15221mW VDD_CPU_GPU_CV 7794mW/7664mW VDD_SOC 2711mW/2679mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@52.093C soc2@51.937C soc0@52.031C gpu@54.812C tj@54.812C soc1@51C VDD_IN 15429mW/15222mW VDD_CPU_GPU_CV 7794mW/7664mW VDD_SOC 2711mW/2679mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,8%@1497,0%@1497,0%@1497,100%@1497,8%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.968C soc2@52.062C soc0@52C gpu@54.937C tj@54.937C soc1@51.187C VDD_IN 15429mW/15222mW VDD_CPU_GPU_CV 7794mW/7665mW VDD_SOC 2711mW/2679mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,8%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1005] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@52.093C soc2@52C soc0@51.937C gpu@55.062C tj@55.062C soc1@51.156C VDD_IN 15429mW/15223mW VDD_CPU_GPU_CV 7794mW/7665mW VDD_SOC 2711mW/2680mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,8%@1497,0%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1002] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@52C soc2@52C soc0@52.093C gpu@55C tj@55C soc1@51.25C VDD_IN 15429mW/15224mW VDD_CPU_GPU_CV 7794mW/7666mW VDD_SOC 2711mW/2680mW
02-23-2026 20:27:38 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1497,8%@1497,0%@1497,0%@1497,100%@1497,8%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@52C soc2@52.093C soc0@51.968C gpu@55.187C tj@55.187C soc1@51.187C VDD_IN 15468mW/15225mW VDD_CPU_GPU_CV 7794mW/7666mW VDD_SOC 2711mW/2680mW
02-23-2026 20:27:39 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,8%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@52.062C soc2@52.031C soc0@52.062C gpu@54.968C tj@54.968C soc1@51.156C VDD_IN 15468mW/15226mW VDD_CPU_GPU_CV 7794mW/7667mW VDD_SOC 2711mW/2680mW
02-23-2026 20:27:39 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1006] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@52.062C soc2@52.187C soc0@52.031C gpu@54.937C tj@54.937C soc1@51.156C VDD_IN 15429mW/15227mW VDD_CPU_GPU_CV 7794mW/7667mW VDD_SOC 2711mW/2680mW
02-23-2026 20:27:39 RAM 2847/7621MB (lfb 28x4MB) SWAP 0/3810MB (cached 0MB) CPU [0%@1497,0%@1497,0%@1497,0%@1497,100%@1497,0%@1497] EMC_FREQ 55%@2133 GR3D_FREQ 97%@[1004] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@52.312C soc2@52.125C soc0@52.218C gpu@55.093C tj@55.093C soc1@51.187C VDD_IN 15429mW/15228mW VDD_CPU_GPU_CV 7794mW/7668mW VDD_SOC 2711mW/2680mW
