ts_ns,dt_ns,inst_rate_hz,avg_rate_hz,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W
3950531367251,1486333,672.797,482.550,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48562,48468,47843,47625,48562,5334,955,1472,0.388,19.273,7.460
3950533093365,1726114,579.336,483.400,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48406,48343,47718,47656,48406,5334,955,1472,0.376,19.289,7.260
3950534832376,1739011,575.039,484.204,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48406,48218,47718,47750,48406,5334,955,1472,0.379,19.276,7.300
3950536317749,1485373,673.232,485.609,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48406,48281,47750,47687,48531,5334,955,1472,0.379,19.276,7.310
3950538311132,1993383,501.660,485.768,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48531,48281,47812,47625,48531,5334,955,1472,0.379,19.281,7.310
3950539659094,1347962,741.861,487.468,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48375,48343,47781,47750,48375,5334,955,1472,0.367,19.290,7.090
3950543469921,3810827,262.410,483.323,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48375,48375,47812,47656,48375,5334,955,1472,0.386,19.284,7.450
3950545414535,1944614,514.241,483.610,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48562,48218,47781,47656,48562,5334,955,1472,0.376,19.284,7.260
3950547286796,1872261,534.114,484.059,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48562,48218,47906,47656,48562,5334,955,1472,0.372,19.284,7.260
3950549146001,1859205,537.864,484.530,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48406,48312,47718,47625,48406,5334,955,1472,0.372,19.285,7.180
3950550630574,1484573,673.594,485.841,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48406,48312,47781,47656,48406,5334,955,1472,0.359,19.275,7.640
3950553431493,2800919,357.026,484.177,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47593,48437,48343,47781,47593,48437,5334,955,1472,0.359,19.275,6.910
3950554917410,1485917,672.985,485.462,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47593,48437,48406,47781,47718,48437,5334,955,1472,0.385,19.280,7.420
