ts_ns,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W,jtop_valid,jtop_host_ts_ns,jtop_power_tot_mw,jtop_power_vdd_cpu_gpu_cv_mw,jtop_power_vdd_soc_mw
10989304482907,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52468,53906,53406,53125,52531,53906,-1,-1,-1,0.565,19.2288,10.87,0,0,,,
10989404569735,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,53062,53843,53281,53125,52687,53843,-1,-1,-1,0.4325,19.255,8.33,0,0,,,
10989504575601,806400,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52906,53812,53406,53093,52781,53812,5334,953,1433,0.40125,19.2775,7.42,1,10989478743763,5374,993,1433
10989604580123,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52593,53968,53406,53093,52625,53968,5573,1152,1472,0.37625,19.2787,7.16,1,10989478743763,5374,993,1433
10989704571172,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52687,53937,53406,53093,52593,53937,5612,1152,1472,0.40375,19.2838,7.78,1,10989478743763,5374,993,1433
10989804576590,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52781,53718,53281,53000,52656,53718,5692,1232,1472,0.38375,19.2737,7.4,1,10989478743763,5374,993,1433
10989904565496,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52531,53656,53218,53125,52531,53656,5533,1112,1472,0.345,19.2875,6.75,1,10989478743763,5374,993,1433
10990004557921,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52406,53937,53187,53031,52593,53625,5374,993,1433,0.3425,19.2888,6.6,1,10989478743763,5374,993,1433
10990104567339,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52375,53656,53437,53156,52531,53656,5374,993,1433,0.35375,19.2812,6.82,1,10989478743763,5374,993,1433
10990204563829,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52281,53593,53312,53125,52468,53593,5254,874,1433,0.34375,19.2875,6.6,1,10989478743763,5374,993,1433
10990304564831,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52312,53906,53250,53093,52406,53906,5175,834,1433,0.385,19.2775,7.08,1,10989478743763,5374,993,1433
10990404578185,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52187,53593,53250,53000,52531,53593,5175,794,1433,0.375,19.2812,7.23,1,10989478743763,5374,993,1433
10990504572979,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52406,53500,53312,53000,52531,53500,5254,874,1433,0.35125,19.2875,6.66,1,10990494567784,5254,874,1433
10990604553820,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52468,53656,53218,53031,52500,53656,5254,834,1433,0.35875,19.2875,6.49,1,10990494567784,5254,874,1433
10990704555750,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52468,53593,53187,52937,52468,53593,5135,794,1433,0.395,19.2787,7.62,1,10990494567784,5254,874,1433
10990804565456,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52312,53531,53250,52906,52468,53531,5095,755,1433,0.39,19.2712,7.51,1,10990494567784,5254,874,1433
10990904551609,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52343,53593,53343,53156,52437,53593,5055,715,1433,0.34875,19.285,6.72,1,10990494567784,5254,874,1433
10991004562595,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52187,53500,53281,53125,52343,53500,5055,715,1433,0.39625,19.28,7.04,1,10990494567784,5254,874,1433
10991104560461,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52218,53500,53218,53000,52375,53500,5015,675,1433,0.3425,19.2875,6.6,1,10990494567784,5254,874,1433
10991204566678,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52093,53562,53218,52937,52312,53562,4976,675,1433,0.35,19.2875,6.68,1,10990494567784,5254,874,1433
10991304557376,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52156,53500,53187,52812,52375,53500,4936,635,1433,0.34125,19.29,6.58,1,10990494567784,5254,874,1433
10991404576906,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52406,53656,53125,52843,52343,53656,4936,635,1433,0.35125,19.285,6.77,1,10990494567784,5254,874,1433
10991504572340,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52125,53593,53156,52843,52312,53593,5015,675,1433,0.34375,19.2875,6.68,1,10991491599235,4976,675,1433
10991604558557,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52250,53562,53093,52843,52406,53562,5015,675,1433,0.355,19.2875,6.8,1,10991491599235,4976,675,1433
10991704562279,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52281,53718,53187,52812,52375,53718,4976,675,1433,0.33875,19.2888,6.53,1,10991491599235,4976,675,1433
10991804546992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52093,53531,53250,52937,52406,53531,4936,635,1433,0.35,19.2888,6.75,1,10991491599235,4976,675,1433
10991904561018,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52062,53531,53250,52937,52312,53531,4936,635,1433,0.34625,19.2862,6.85,1,10991491599235,4976,675,1433
10992004558819,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52031,53281,53093,52843,52312,53281,4936,635,1433,0.35125,19.2888,6.77,1,10991491599235,4976,675,1433
10992104559629,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52062,53562,53156,52812,52250,53562,4896,635,1433,0.34125,19.285,6.58,1,10991491599235,4976,675,1433
10992204566711,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52250,53562,53125,52812,52218,53375,4896,635,1433,0.3475,19.2888,6.63,1,10991491599235,4976,675,1433
10992304566753,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52000,53281,53062,52843,52343,53281,4856,596,1433,0.345,19.2812,6.66,1,10991491599235,4976,675,1433
10992404564842,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52093,53656,53031,52781,52281,53656,4856,596,1433,0.34375,19.285,6.63,1,10991491599235,4976,675,1433
10992504572180,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52187,53343,52968,52656,52312,53343,4936,635,1433,0.3425,19.2862,6.66,1,10992492403927,4896,635,1433
10992604561501,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52000,53375,53093,52875,52343,53375,4936,635,1433,0.345,19.2888,6.68,1,10992492403927,4896,635,1433
10992704563335,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52031,53218,53093,52812,52281,53218,4896,635,1433,0.345,19.285,6.66,1,10992492403927,4896,635,1433
10992804567088,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52000,53312,53062,52812,52281,53312,4896,635,1433,0.3525,19.2825,6.8,1,10992492403927,4896,635,1433
10992904564538,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51968,53375,53062,52781,52218,53375,4896,635,1433,0.3475,19.29,6.66,1,10992492403927,4896,635,1433
10993004769032,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51906,53312,53031,52812,52187,53312,4896,596,1433,0.345,19.2875,6.66,1,10992492403927,4896,635,1433
10993104565741,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52000,53187,53000,52750,52156,53187,4856,596,1433,0.35,19.2875,6.75,1,10992492403927,4896,635,1433
10993204566135,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52031,53281,52906,52656,52250,53281,4856,596,1433,0.34875,19.285,6.55,1,10992492403927,4896,635,1433
10993304554464,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52125,53281,52937,52750,52281,53281,4856,596,1433,0.34875,19.2875,6.72,1,10992492403927,4896,635,1433
10993404564490,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52000,53281,53062,52843,52156,53281,4856,596,1433,0.3475,19.2838,6.71,1,10992492403927,4896,635,1433
10993504571475,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52125,53218,53062,52843,52281,53218,4976,635,1433,0.3475,19.2862,6.63,1,10993495245881,4896,635,1433
10993604558524,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51875,53406,52937,52750,52218,53406,4936,635,1433,0.35,19.2888,6.75,1,10993495245881,4896,635,1433
10993704566854,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51937,53281,52937,52718,52187,53281,4936,635,1433,0.445,19.2662,8.03,1,10993495245881,4896,635,1433
10993804582128,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51906,53218,52937,52625,52093,53218,4976,675,1433,0.36875,19.2838,7.32,1,10993495245881,4896,635,1433
10993904558585,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51937,53375,52906,52562,52125,53375,4976,675,1433,0.36625,19.28,7.28,1,10993495245881,4896,635,1433
10994004564866,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52031,53218,52968,52625,52062,53218,4936,635,1433,0.36,19.2787,6.94,1,10993495245881,4896,635,1433
10994104551340,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52000,53156,52906,52625,52218,53468,4936,635,1433,0.365,19.2838,7.04,1,10993495245881,4896,635,1433
10994204568213,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51906,53312,53000,52593,52062,53312,4896,635,1433,0.365,19.2812,7.1,1,10993495245881,4896,635,1433
10994304570047,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51937,53250,52968,52718,52125,53250,4896,596,1433,0.3625,19.2787,6.99,1,10993495245881,4896,635,1433
10994404561096,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51812,53031,52906,52625,52062,53031,4856,596,1433,0.37375,19.285,7.21,1,10993495245881,4896,635,1433
10994504567666,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51906,53343,52906,52625,52062,53343,4976,675,1433,0.3725,19.2838,7.21,1,10994498083514,4936,635,1433
10994604563931,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51781,53093,52875,52625,52125,53093,4976,675,1433,0.40125,19.275,7.4,1,10994498083514,4936,635,1433
10994704565124,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51781,53093,52875,52593,52000,53093,4976,635,1433,0.37875,19.28,7.3,1,10994498083514,4936,635,1433
10994804578606,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,52031,53437,52781,52531,52000,53437,4936,635,1433,0.38875,19.2787,7.21,1,10994498083514,4936,635,1433
10994904565975,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51750,53062,52875,52500,52062,53062,4976,635,1472,0.36625,19.2787,7.07,1,10994498083514,4936,635,1433
10995004567169,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51843,53062,52781,52468,52031,53062,4976,635,1472,0.37375,19.2812,7.21,1,10994498083514,4936,635,1433
10995104559786,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51937,53000,52968,52468,52000,53000,4936,635,1472,0.37125,19.28,7.16,1,10994498083514,4936,635,1433
10995204566323,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51781,53125,52875,52593,52000,53125,4936,596,1472,0.37,19.275,7.3,1,10994498083514,4936,635,1433
10995304557373,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51843,53000,52843,52531,52000,53000,4936,596,1472,0.37,19.2787,7.13,1,10994498083514,4936,635,1433
10995404560422,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51843,53125,52781,52468,52031,53125,4896,596,1472,0.37125,19.2787,7.28,1,10994498083514,4936,635,1433
10995504568079,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51937,53031,52875,52500,52000,53031,4896,596,1472,0.43375,19.265,8.41,1,10995495862115,4976,635,1472
10995604583161,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51937,53031,52750,52437,51937,53031,5055,675,1472,0.36875,19.2763,7.1,1,10995495862115,4976,635,1472
10995704558338,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51656,53031,52750,52437,51937,53031,5055,675,1472,0.40375,19.2812,7.78,1,10995495862115,4976,635,1472
10995804566283,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51812,53000,52718,52406,52031,53000,5015,675,1472,0.35875,19.2875,6.99,1,10995495862115,4976,635,1472
10995904574485,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51875,52968,52750,52406,51937,52968,5015,635,1472,0.38,19.2875,7.33,1,10995495862115,4976,635,1472
10996004566974,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51687,53125,52875,52562,51968,53125,5015,675,1472,0.34125,19.28,6.58,1,10995495862115,4976,635,1472
10996104559207,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51750,53062,52812,52531,51937,53062,5015,635,1472,0.35125,19.285,6.8,1,10995495862115,4976,635,1472
10996204559280,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51656,53062,52687,52406,51937,53062,4976,635,1472,0.345,19.2862,6.66,1,10995495862115,4976,635,1472
10996304552793,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51687,53187,52750,52437,51875,53187,4936,635,1472,0.34875,19.2888,6.73,1,10995495862115,4976,635,1472
10996404562083,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51593,53031,52687,52406,51875,53031,4936,635,1472,0.38875,19.2712,7.49,1,10995495862115,4976,635,1472
10996504570380,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51656,52906,52718,52437,51875,52906,4936,635,1472,0.3525,19.285,6.77,1,10996496506575,4976,635,1472
10996604571702,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51781,53156,52625,52281,51906,53156,5015,675,1472,0.34875,19.29,6.73,1,10996496506575,4976,635,1472
10996704563071,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51750,53093,52687,52406,51906,53093,4976,635,1472,0.35125,19.285,6.77,1,10996496506575,4976,635,1472
10996804565352,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51593,52843,52781,52437,51937,52843,4976,635,1472,0.35,19.2862,6.72,1,10996496506575,4976,635,1472
10996904560785,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51687,53187,52687,52500,51843,53187,4976,635,1472,0.35125,19.2838,6.77,1,10996496506575,4976,635,1472
10997004565914,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51562,53062,52593,52468,51843,53062,4936,635,1472,0.35125,19.2875,6.77,1,10996496506575,4976,635,1472
10997104561571,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51593,52812,52625,52406,51843,52812,4936,596,1472,0.34625,19.2838,6.85,1,10996496506575,4976,635,1472
10997204552908,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51437,52906,52593,52406,51843,52906,4936,596,1472,0.35,19.285,6.75,1,10996496506575,4976,635,1472
10997304565078,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51687,52812,52593,52312,51906,52812,4936,596,1472,0.38,19.2763,7.32,1,10996496506575,4976,635,1472
10997404574143,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51750,52906,52625,52218,51937,52906,4976,635,1472,0.36375,19.285,6.66,1,10996496506575,4976,635,1472
10997504570472,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51750,52781,52593,52250,51875,52781,5015,635,1472,0.37125,19.2838,7.16,1,10997496494251,5015,675,1472
10997604567921,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51500,52875,52843,52468,51875,52875,5055,675,1472,0.34,19.2838,6.55,1,10997496494251,5015,675,1472
10997704564890,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51593,52781,52750,52375,51781,52781,5015,675,1472,0.3525,19.2888,6.8,1,10997496494251,5015,675,1472
10997804567780,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51468,52718,52593,52343,51750,52718,4976,635,1472,0.36625,19.2812,7.23,1,10997496494251,5015,675,1472
10997904560717,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51468,52812,52593,52343,51750,52812,4976,635,1472,0.36375,19.2812,7.01,1,10997496494251,5015,675,1472
10998004555062,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51468,52906,52531,52250,51687,52906,4936,596,1472,0.3725,19.2812,7.18,1,10997496494251,5015,675,1472
10998104553311,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51562,52812,52531,52156,51656,52812,4936,596,1472,0.385,19.2812,7.35,1,10997496494251,5015,675,1472
10998204563784,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51625,52843,52531,52218,51656,52843,4936,596,1472,0.365,19.275,7.04,1,10997496494251,5015,675,1472
10998304565233,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51375,52812,52531,52187,51718,52812,4896,596,1472,0.36625,19.28,7.07,1,10997496494251,5015,675,1472
10998404569498,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51500,52906,52656,52218,51656,52906,4936,596,1472,0.3725,19.2787,7.07,1,10997496494251,5015,675,1472
10998504568355,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51687,52906,52593,52187,51812,52906,4976,635,1472,0.37375,19.2825,7.21,1,10998497121653,4976,635,1472
10998604561772,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51468,52750,52531,52281,51718,52750,5015,635,1472,0.365,19.28,7.04,1,10998497121653,4976,635,1472
10998704554997,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51937,53031,52468,52187,51687,53031,5055,675,1472,0.42,19.2625,8.09,1,10998497121653,4976,635,1472
10998804583359,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51437,52875,52437,52156,51687,52875,5095,715,1472,0.37125,19.2775,7.16,1,10998497121653,4976,635,1472
10998904553575,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51500,52781,52406,52062,51656,52781,5095,715,1472,0.3875,19.2712,7.46,1,10998497121653,4976,635,1472
10999004561584,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51562,52875,52406,52125,51625,52875,5055,715,1472,0.36375,19.2775,7.01,1,10998497121653,4976,635,1472
10999104770558,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51312,52843,52531,52156,51656,52843,5015,675,1472,0.37375,19.2838,7.07,1,10998497121653,4976,635,1472
10999204564067,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51468,52843,52375,52093,51687,52625,4976,635,1472,0.36125,19.2787,6.96,1,10998497121653,4976,635,1472
10999304565964,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51468,52968,52500,52156,51593,52968,4976,635,1472,0.3625,19.28,6.99,1,10998497121653,4976,635,1472
10999404561077,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51375,52812,52437,52250,51687,52812,4936,635,1472,0.3625,19.2825,7.26,1,10998497121653,4976,635,1472
10999504565854,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51437,52593,52406,52156,51656,52593,5015,675,1472,0.36625,19.275,7.07,1,10999498710868,4976,635,1472
10999604554438,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51281,52625,52343,52156,51656,52625,5015,675,1472,0.3675,19.2812,7.09,1,10999498710868,4976,635,1472
10999704554191,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51375,52593,52250,52062,51500,52593,4976,635,1472,0.36875,19.2812,7.1,1,10999498710868,4976,635,1472
10999804568185,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51593,52656,52406,52062,51593,52656,4976,635,1472,0.37625,19.2763,7.26,1,10999498710868,4976,635,1472
10999904560929,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51281,52593,52343,52062,51593,52593,5015,675,1472,0.36625,19.2812,7.07,1,10999498710868,4976,635,1472
11000004570795,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51437,52906,52343,52093,51656,52687,4976,635,1472,0.37125,19.28,7.16,1,10999498710868,4976,635,1472
11000104561043,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51437,52593,52437,51968,51593,52593,4976,635,1472,0.37375,19.2787,7.09,1,10999498710868,4976,635,1472
11000204564092,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51281,52593,52437,52156,51562,52593,4936,635,1472,0.36875,19.2812,7.1,1,10999498710868,4976,635,1472
11000304562693,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51312,52625,52343,52093,51500,52625,4936,596,1472,0.3775,19.2838,7.28,1,10999498710868,4976,635,1472
11000404562958,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51218,52593,52343,52031,51531,52593,4896,596,1472,0.37375,19.2787,7.1,1,10999498710868,4976,635,1472
11000504567191,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51343,52562,52281,52000,51437,52562,4976,675,1472,0.37375,19.28,7.21,1,11000501676019,4976,635,1472
11000604572992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51343,52687,52312,51937,51593,52687,5095,715,1472,0.37125,19.2825,7.16,1,11000501676019,4976,635,1472
11000704556841,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51218,52625,52156,52031,51562,52843,5095,715,1472,0.42375,19.27,8.17,1,11000501676019,4976,635,1472
11000804563122,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51375,52531,52250,51968,51500,52531,5055,675,1472,0.355,19.2875,6.85,1,11000501676019,4976,635,1472
11000904573979,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51437,52625,52406,52031,51500,52625,5015,635,1472,0.38875,19.275,7.49,1,11000501676019,4976,635,1472
11001004569252,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51218,52531,52375,52125,51531,52531,5015,635,1472,0.34875,19.2875,6.68,1,11000501676019,4976,635,1472
11001104568652,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51312,52687,52218,52000,51500,52687,4976,635,1472,0.3425,19.2862,6.72,1,11000501676019,4976,635,1472
11001204570037,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51250,52656,52312,52000,51500,52656,4976,635,1472,0.34875,19.2838,6.72,1,11000501676019,4976,635,1472
11001304570142,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51187,52562,52156,51968,51437,52562,5015,635,1472,0.3475,19.2862,6.71,1,11000501676019,4976,635,1472
11001404562631,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51125,52687,52218,51906,51375,52687,4976,635,1472,0.35,19.285,6.75,1,11000501676019,4976,635,1472
11001504557328,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51312,52687,52156,51937,51500,52687,5055,675,1472,0.3875,19.275,7.48,1,11001503578105,5015,635,1472
11001604578041,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51750,52468,52218,51875,51500,52468,5055,675,1472,0.47125,19.2638,9.08,1,11001503578105,5015,635,1472
11001704568513,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51531,52468,52093,51718,51531,52468,5254,834,1472,0.49625,19.2575,9.19,1,11001503578105,5015,635,1472
11001804578474,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,1,3,-1,51906,52875,52343,51812,51593,52875,5573,993,1512,0.68875,19.2025,13.24,1,11001503578105,5015,635,1472
11001904558355,729600,729600,1728000,schedutil,714000000,306000000,1020000000,nvhost_podgov,1,3,-1,52062,53687,52250,52000,51718,53687,6050,1311,1592,1.04125,19.1163,19.9,1,11001503578105,5015,635,1472
11002004551931,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,52093,54156,52218,51875,51781,54156,8174,2654,1904,1.0875,19.11,20.79,1,11001503578105,5015,635,1472
11002104546596,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,52156,54750,52250,51843,51906,54750,10379,4027,2214,1.03625,19.1163,20.57,1,11001503578105,5015,635,1472
11002204562029,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,52281,54718,52375,51812,52000,54718,11964,5077,2408,1.1025,19.0975,21.06,1,11001503578105,5015,635,1472
