ts_ns,dt_ns,inst_rate_hz,avg_rate_hz,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W
3881895793728,9993605,100.064,99.937,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48218,47875,47281,47281,48218,4816,556,1433,0.400,19.286,7.720
3881905819366,10025638,99.744,99.919,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46781,48250,48000,47468,47156,48031,4816,556,1433,0.383,19.279,7.420
3881915803179,9983813,100.162,99.940,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,47875,47875,47437,47281,47875,4816,556,1433,0.440,19.277,8.490
3881925799184,9996005,100.040,99.947,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48031,47843,47343,47250,48093,4856,596,1433,0.356,19.290,6.630
3881935793589,9994405,100.056,99.955,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48187,48062,47437,47218,48187,4856,596,1433,0.366,19.288,7.070
3881945795098,10001509,99.985,99.957,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,47968,47906,47468,47312,47968,4856,596,1433,0.357,19.290,6.580
3881955794143,9999045,100.010,99.960,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48375,47843,47406,47250,48375,4856,596,1433,0.351,19.276,6.770
3881965806181,10012038,99.880,99.956,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48093,47906,47468,47250,48093,4856,596,1433,0.364,19.285,7.160
3881975798186,9992005,100.080,99.962,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48062,48000,47343,47281,48062,4856,596,1433,0.347,19.284,6.710
3881985792719,9994533,100.055,99.967,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48218,47968,47312,47218,48218,4856,596,1433,0.375,19.284,7.180
3881995796244,10003525,99.965,99.967,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48250,47812,47531,47250,48250,4896,596,1433,0.345,19.288,6.660
3882005792697,9996453,100.035,99.970,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48031,48000,47437,47250,48031,4896,596,1433,0.352,19.282,7.210
3882015806143,10013446,99.866,99.966,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48000,47843,47343,47281,48000,4896,596,1433,0.341,19.288,6.580
3882025858373,10052230,99.480,99.944,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48031,47875,47312,47250,48031,4896,596,1433,0.445,19.277,8.580
3882035912587,10054214,99.461,99.924,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48062,47906,47500,47312,48375,4936,635,1433,0.340,19.281,6.550
3882045795278,9882691,101.187,99.974,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48281,47968,47500,47312,48281,4936,635,1433,0.350,19.289,6.750
3882055795987,10000709,99.993,99.975,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48281,47906,47531,47250,47968,4936,635,1433,0.386,19.284,7.450
3882065795800,9999813,100.002,99.976,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48062,47937,47468,47250,48156,4936,635,1433,0.345,19.286,6.850
3882075796222,10000422,99.996,99.977,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48156,47843,47406,47250,48156,4936,635,1433,0.367,19.282,6.940
3882085795715,9999493,100.005,99.978,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48125,47843,47250,47281,48125,4936,635,1433,0.347,19.285,6.710
3882095787112,9991397,100.086,99.981,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,47968,48000,47468,47156,47968,4936,635,1433,0.390,19.282,6.940
3882105803053,10015941,99.841,99.977,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48062,47968,47375,47250,48062,4936,635,1433,0.341,19.284,6.580
3882115803667,10000614,99.994,99.977,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48000,47875,47375,47312,48000,4936,635,1433,0.361,19.281,7.280
3882125805112,10001445,99.986,99.977,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48000,48031,47437,47312,48000,4936,635,1433,0.340,19.288,6.550
3882135791613,9986501,100.135,99.982,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48218,47875,47406,47343,48218,4936,635,1433,0.379,19.284,6.630
3882145800610,10008997,99.910,99.980,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48218,47843,47281,47312,48218,4976,675,1433,0.344,19.286,6.630
3882155807080,10006470,99.935,99.979,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48031,47875,47531,47312,48031,4976,675,1433,0.361,19.288,6.710
3882165798509,9991429,100.086,99.982,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48000,47906,47406,47281,48000,4976,675,1433,0.354,19.288,6.820
3882175807506,10008997,99.910,99.980,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48093,47906,47281,47250,48093,4976,675,1433,0.355,19.289,6.800
3882185796407,9988901,100.111,99.983,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48437,47875,47500,47281,48437,4976,675,1433,0.374,19.279,7.210
3882195806780,10010373,99.896,99.981,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46781,48312,47968,47468,47281,48312,4976,675,1433,0.351,19.290,6.770
3882205796417,9989637,100.104,99.984,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48312,47937,47343,47312,48062,4976,675,1433,0.369,19.281,7.100
3882215798407,10001990,99.980,99.984,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48000,47875,47343,47312,48000,4976,675,1433,0.352,19.285,6.800
3882225791660,9993253,100.068,99.986,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48187,47937,47468,47343,48187,4976,675,1433,0.364,19.281,7.010
3882235811633,10019973,99.801,99.982,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48156,47875,47375,47250,48156,4976,675,1433,0.346,19.286,6.680
3882245808054,9996421,100.036,99.983,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48000,47968,47312,47312,48000,4976,675,1433,0.352,19.285,6.720
3882255804988,9996934,100.031,99.984,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,47968,48062,47437,47187,48062,4976,676,1433,0.352,19.284,6.800
3882265806465,10001477,99.985,99.984,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48062,47937,47406,47250,48062,4976,676,1433,0.354,19.282,6.600
3882275800710,9994245,100.058,99.985,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48125,47875,47375,47312,48125,4976,676,1433,0.380,19.286,7.330
3882285806859,10006149,99.939,99.984,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48312,47812,47468,47281,48312,4976,676,1433,0.356,19.291,6.660
3882295792528,9985669,100.144,99.988,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48281,47968,47406,47375,47937,4976,676,1433,0.374,19.277,7.210
3882305811446,10018918,99.811,99.984,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48000,47906,47343,47312,48000,4976,675,1433,0.355,19.286,6.550
3882315805499,9994053,100.060,99.986,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48031,47812,47562,47250,48156,4976,675,1433,0.379,19.286,7.310
3882325810400,10004901,99.951,99.985,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46781,48093,47843,47312,47281,48093,4976,676,1433,0.345,19.288,6.550
3882335806053,9995653,100.043,99.986,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,47937,47875,47312,47125,47937,4976,676,1433,0.364,19.285,6.600
3882345808202,10002149,99.979,99.986,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48406,47937,47312,47187,48406,4976,675,1433,0.344,19.289,6.730
3882355808752,10000550,99.995,99.986,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48125,48031,47375,47218,48125,4976,675,1433,0.343,19.284,6.600
3882365804853,9996101,100.039,99.987,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48062,47875,47375,47250,48062,4976,675,1433,0.349,19.285,6.720
3882375808058,10003205,99.968,99.987,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48281,47875,47343,47250,48281,4976,675,1433,0.360,19.280,6.550
3882385804639,9996581,100.034,99.987,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48187,48093,47406,47250,48187,4976,675,1433,0.350,19.277,6.750
3882395818277,10013638,99.864,99.985,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48031,47937,47343,47312,48031,5015,675,1433,0.357,19.288,6.630
3882405798185,9979908,100.201,99.989,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48031,47843,47406,47250,48093,5015,675,1433,0.426,19.280,8.220
3882415811663,10013478,99.865,99.987,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48156,47875,47406,47218,48156,5015,715,1433,0.354,19.284,6.910
3882425797204,9985541,100.145,99.989,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48125,47906,47406,47343,48312,5015,715,1433,0.344,19.281,6.630
3882435794969,9997765,100.022,99.990,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48281,47875,47343,47281,48281,5015,716,1433,0.352,19.289,6.900
3882445794686,9999717,100.003,99.990,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48093,47906,47500,47218,48093,5015,716,1433,0.350,19.285,6.750
3882455791555,9996869,100.031,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46781,48093,47906,47437,47281,48093,5015,716,1433,0.386,19.280,7.450
3882465808841,10017286,99.827,99.988,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48156,47875,47406,47281,48156,5015,716,1433,0.371,19.281,7.160
3882475794030,9985189,100.148,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48125,47875,47531,47218,48125,5015,716,1433,0.393,19.281,7.090
3882485810803,10016773,99.833,99.988,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48031,48000,47375,47250,48031,5015,716,1433,0.340,19.284,6.550
3882495804312,9993509,100.065,99.989,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48000,47937,47375,47281,48000,5015,716,1433,0.370,19.279,7.280
3882505809598,10005286,99.947,99.989,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48093,47843,47593,47281,48093,5015,716,1433,0.340,19.288,6.550
3882515796867,9987269,100.127,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48000,48000,47437,47250,48250,5015,716,1433,0.375,19.277,7.230
3882525807560,10010693,99.893,99.989,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48218,47875,47375,47343,48218,5015,716,1433,0.343,19.288,6.600
3882535807053,9999493,100.005,99.990,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48218,47812,47312,47218,48218,5015,716,1433,0.351,19.286,6.770
3882545803634,9996581,100.034,99.990,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48000,48031,47468,47250,48031,5015,715,1433,0.372,19.282,7.180
3882555807448,10003814,99.962,99.990,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48031,47968,47406,47281,48156,5015,715,1433,0.352,19.286,6.800
3882565804285,9996837,100.032,99.990,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48093,47937,47312,47343,48093,5015,715,1433,0.366,19.288,7.770
3882575804738,10000453,99.995,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48125,47937,47406,47250,48375,5015,715,1433,0.345,19.285,6.660
3882585817703,10012965,99.871,99.989,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48343,48000,47406,47281,48343,5015,715,1433,0.359,19.284,7.400
3882595799084,9981381,100.187,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48250,47843,47281,47343,48031,5015,716,1433,0.346,19.285,6.680
3882605789457,9990373,100.096,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48031,47843,47500,47218,48031,5015,716,1433,0.374,19.285,6.900
3882615812919,10023462,99.766,99.990,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48218,47937,47375,47375,48218,5015,716,1433,0.343,19.286,6.600
3882625804796,9991877,100.081,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48125,47937,47343,47187,48125,5015,716,1433,0.352,19.290,6.820
3882635808449,10003653,99.963,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,47937,47875,47531,47250,47937,5015,716,1433,0.360,19.285,6.940
3882645808454,10000005,100.000,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48000,48000,47437,47250,48000,5015,716,1433,0.350,19.290,6.520
3882655791083,9982629,100.174,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48125,47843,47406,47250,48125,5015,716,1433,0.372,19.281,7.180
3882665810801,10019718,99.803,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48031,47812,47437,47218,48031,5015,715,1433,0.344,19.289,6.630
3882675827030,10016229,99.838,99.989,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48312,48062,47406,47187,48312,5015,715,1433,0.390,19.279,7.510
3882685812539,9985509,100.145,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48281,47875,47343,47250,48281,5015,716,1433,0.354,19.282,6.820
3882695797344,9984805,100.152,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48031,47875,47375,47218,48031,5015,716,1433,0.376,19.279,7.260
3882705811206,10013862,99.862,99.991,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48062,48062,47406,47187,48125,5015,716,1433,0.350,19.285,6.750
3882715808651,9997445,100.026,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48125,47937,47375,47343,48125,5015,716,1433,0.350,19.282,6.750
3882725805616,9996965,100.030,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48093,47906,47406,47250,48000,5015,716,1433,0.344,19.286,6.630
3882735808917,10003301,99.967,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48312,47875,47468,47250,48312,5015,716,1433,0.355,19.284,6.500
3882745803674,9994757,100.052,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48093,47968,47406,47312,48093,5015,716,1433,0.360,19.284,6.940
3882755807903,10004229,99.958,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48031,47875,47375,47312,48031,5015,716,1433,0.359,19.290,6.440
3882765791844,9983941,100.161,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,48218,47843,47437,47250,48218,5015,716,1433,0.374,19.275,7.210
3882775808874,10017030,99.830,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48187,47906,47375,47343,48187,5015,716,1433,0.354,19.290,6.660
3882785805135,9996261,100.037,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,47968,47968,47312,47281,47968,5015,716,1433,0.375,19.279,7.230
3882795795764,9990629,100.094,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,47968,47843,47562,47250,47968,5015,715,1433,0.404,19.282,7.320
3882805796537,10000773,99.992,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48093,48000,47437,47250,48093,5015,715,1433,0.381,19.273,7.350
3882815796350,9999813,100.002,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48093,47906,47312,47250,48281,5055,756,1472,0.394,19.279,7.590
3882825799396,10003046,99.970,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48343,47875,47375,47312,48343,5055,756,1472,0.426,19.276,7.370
3882835804969,10005573,99.944,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48250,47968,47437,47281,48250,5095,755,1472,0.389,19.280,7.510
3882845801646,9996677,100.033,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48062,48000,47406,47281,48062,5095,755,1472,0.344,19.289,6.870
3882855791635,9989989,100.100,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48250,47843,47375,47250,48250,5095,755,1472,0.393,19.288,7.560
3882865799736,10008101,99.919,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48156,48000,47500,47250,48156,5095,755,1472,0.352,19.286,6.800
3882875787613,9987877,100.121,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48156,47968,47406,47312,48062,5095,755,1472,0.385,19.285,7.420
3882885815587,10027974,99.721,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48406,47937,47375,47375,48406,5095,755,1472,0.369,19.289,7.120
3882895819240,10003653,99.963,99.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48062,48031,47500,47250,48062,5095,755,1472,0.391,19.284,7.540
3882905799661,9980421,100.196,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48062,47937,47468,47312,48062,5095,755,1472,0.361,19.286,6.660
3882915789394,9989733,100.103,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48312,47906,47406,47281,48312,5095,755,1472,0.371,19.277,7.160
3882925797815,10008421,99.916,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48125,47812,47562,47312,48125,5095,755,1472,0.376,19.284,7.560
3882935807869,10010054,99.900,99.993,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48000,47937,47500,47406,48000,5095,755,1472,0.349,19.284,6.720
3882945803458,9995589,100.044,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,47968,47906,47406,47343,47968,5135,756,1472,0.369,19.282,7.160
3882955797415,9993957,100.060,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48187,47812,47562,47281,48187,5135,756,1472,0.341,19.282,6.580
3882965788748,9991333,100.087,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48062,47937,47312,47281,48343,5135,756,1472,0.393,19.280,7.040
3882975794897,10006149,99.939,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48250,47906,47375,47312,48250,5135,756,1472,0.339,19.285,6.530
3882985792567,9997670,100.023,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48312,47875,47312,47281,48125,5135,756,1472,0.349,19.275,7.230
3882995795260,10002693,99.973,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46843,48156,48031,47500,47312,48156,5095,756,1472,0.346,19.285,6.680
3883005786305,9991045,100.090,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,47968,47875,47437,47312,48187,5095,756,1472,0.391,19.286,7.550
3883015795814,10009509,99.905,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48156,47937,47312,47250,48156,5095,756,1472,0.335,19.285,6.460
3883025794603,9998789,100.012,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46812,47937,48062,47468,47250,48062,5095,756,1472,0.347,19.289,6.710
3883035803729,10009126,99.909,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,47968,47843,47343,47281,47968,5095,756,1472,0.400,19.277,7.710
3883045800598,9996869,100.031,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48093,47937,47343,47281,48093,5095,756,1472,0.366,19.286,7.070
3883055795419,9994821,100.052,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48062,47968,47468,47281,48250,5135,756,1472,0.372,19.279,7.180
3883065807584,10012165,99.878,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48312,47937,47437,47343,48312,5135,756,1472,0.349,19.286,6.720
3883075791941,9984357,100.157,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48250,47906,47343,47312,48250,5135,756,1472,0.367,19.282,7.130
3883085809771,10017830,99.822,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46906,48093,47875,47437,47250,48093,5095,755,1472,0.339,19.281,6.530
3883095806928,9997157,100.028,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48000,48062,47343,47281,48156,5095,755,1472,0.356,19.282,7.160
3883105805045,9998117,100.019,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48281,47937,47281,47343,48281,5095,755,1472,0.362,19.286,6.990
3883115795770,9990725,100.093,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48156,47875,47343,47343,48312,5095,755,1472,0.378,19.284,6.710
3883125808768,10012998,99.870,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46781,48375,48000,47500,47281,48375,5095,755,1472,0.333,19.288,6.410
3883135805253,9996485,100.035,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48156,47968,47343,47250,48156,5095,755,1472,0.349,19.288,6.730
3883145807690,10002437,99.976,99.994,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48093,47906,47343,47281,48093,5095,756,1472,0.343,19.281,6.600
3883155803887,9996197,100.038,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46875,48281,47906,47500,47250,48281,5095,756,1472,0.351,19.285,6.770
3883165796660,9992773,100.072,99.995,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48218,47937,47375,47343,48218,5095,756,1472,0.357,19.279,6.890
