ts_ns,dt_ns,inst_rate_hz,avg_rate_hz,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W
3934363259327,4998563,200.057,199.940,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48593,48187,47687,47593,48593,5135,796,1472,0.394,19.277,7.780
3934368259073,4999746,200.010,199.942,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48312,48281,47718,47562,48375,5135,796,1472,0.404,19.281,7.780
3934373250243,4991170,200.354,199.950,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48343,48062,47593,47468,48343,5135,796,1472,0.379,19.277,7.690
3934378259494,5009251,199.631,199.944,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48531,48156,47531,47531,48531,5135,796,1472,0.381,19.275,7.640
3934383262696,5003202,199.872,199.942,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48312,48250,47718,47531,48312,5135,796,1472,0.389,19.279,7.490
3934388259274,4996578,200.137,199.946,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48500,48187,47812,47468,48500,5135,796,1472,0.400,19.280,7.720
3934393260205,5000931,199.963,199.946,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48468,48156,47625,47562,48468,5135,796,1472,0.375,19.276,7.590
3934398260431,5000226,199.991,199.947,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48312,48281,47781,47468,48312,5135,796,1472,0.379,19.276,8.170
3934403250609,4990178,200.394,199.955,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48437,48218,47593,47500,48437,5135,796,1472,0.406,19.276,7.830
3934408259955,5009346,199.627,199.949,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48218,48250,47656,47500,48437,5135,796,1472,0.379,19.280,7.300
3934413246646,4986691,200.534,199.959,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48281,48312,47781,47531,48312,5135,796,1472,0.411,19.274,7.920
3934418259864,5013218,199.473,199.951,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48375,48062,47625,47500,48375,5135,796,1472,0.376,19.276,7.260
3934423259482,4999618,200.015,199.952,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48687,48156,47687,47500,48687,5135,796,1472,0.411,19.281,7.920
3934428260317,5000835,199.967,199.952,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48625,48125,47750,47562,48625,5135,796,1472,0.388,19.277,7.620
3934433246143,4985826,200.569,199.962,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48375,48093,47687,47500,48375,5135,796,1472,0.393,19.273,7.920
3934438265153,5019010,199.242,199.951,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48562,48156,47593,47593,48562,5135,796,1472,0.376,19.281,7.260
3934443262532,4997379,200.105,199.953,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48468,48125,47781,47437,48468,5135,796,1472,0.385,19.281,7.420
3934448261382,4998850,200.046,199.954,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48281,48093,47593,47531,48281,5135,796,1472,0.411,19.275,7.920
3934453259912,4998530,200.059,199.956,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48500,48250,47593,47562,48500,5135,796,1472,0.390,19.274,7.540
3934458265995,5006083,199.757,199.953,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48343,48125,47687,47437,48343,5135,796,1472,0.381,19.279,7.350
3934463277805,5011810,199.529,199.947,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48468,48125,47656,47500,48312,5135,796,1472,0.450,19.264,8.670
3934468262735,4984930,200.605,199.956,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48500,48218,47687,47562,48500,5135,796,1472,0.434,19.273,8.360
3934473262898,5000163,199.993,199.957,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48312,48125,47750,47531,48312,5175,796,1472,0.389,19.284,8.560
3934478262388,4999490,200.020,199.957,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48375,48125,47562,47500,48187,5175,796,1472,0.393,19.277,7.560
3934483260950,4998562,200.058,199.959,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48187,48218,47656,47593,48406,5175,796,1472,0.395,19.275,7.620
3934488257624,4996674,200.133,199.961,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48250,48062,47781,47562,48250,5175,796,1472,0.375,19.279,7.230
3934493260155,5002531,199.899,199.960,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48343,48125,47656,47500,48343,5175,835,1472,0.383,19.279,7.590
3934498258909,4998754,200.050,199.962,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48312,48312,47750,47500,48375,5175,835,1472,0.375,19.279,7.880
3934503246015,4987106,200.517,199.969,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48656,48093,47656,47500,48656,5175,835,1472,0.394,19.267,7.830
3934508254530,5008515,199.660,199.965,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48375,48218,47625,47562,48375,5175,835,1472,0.417,19.260,8.040
3934513268708,5014178,199.434,199.958,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48593,48156,47718,47562,48593,5175,835,1472,0.384,19.284,7.560
3934518261958,4993250,200.270,199.962,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48312,48093,47781,47531,48312,5175,835,1472,0.383,19.275,7.370
3934523263177,5001219,199.951,199.962,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47562,48343,48218,47687,47468,48343,5175,835,1472,0.411,19.276,7.920
3934528252747,4989570,200.418,199.967,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47562,48500,48343,47718,47500,48500,5175,835,1472,0.376,19.264,7.240
3934533250701,4997954,200.082,199.969,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48343,48093,47656,47500,48343,5175,835,1472,0.381,19.281,7.640
3934538246671,4995970,200.161,199.971,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48531,48187,47625,47500,48375,5175,835,1472,0.389,19.279,7.500
3934543250258,5003587,199.857,199.970,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48500,48250,47750,47562,48500,5175,835,1472,0.401,19.281,7.730
3934548248308,4998050,200.078,199.971,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48312,48093,47593,47562,48312,5175,835,1472,0.380,19.281,7.920
3934553247862,4999554,200.018,199.971,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48406,48156,47687,47531,48250,5175,835,1472,0.378,19.279,7.280
3934558245817,4997955,200.082,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48250,48343,47718,47500,48406,5175,835,1472,0.409,19.277,7.880
3934563243387,4997570,200.097,199.974,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48312,48156,47656,47531,48312,5175,835,1472,0.401,19.274,7.730
3934568249053,5005666,199.774,199.972,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48375,48156,47687,47562,48281,5175,835,1472,0.376,19.279,7.260
3934573244064,4995011,200.200,199.974,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48156,48125,47750,47531,48375,5175,835,1472,0.404,19.280,7.780
3934578247298,5003234,199.871,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48625,48093,47625,47500,48625,5175,835,1472,0.396,19.281,7.640
3934583244324,4997026,200.119,199.975,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48343,48312,47687,47593,48343,5175,835,1472,0.376,19.273,7.620
3934588259879,5015555,199.380,199.968,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48593,48187,47781,47562,48375,5175,835,1472,0.378,19.276,7.270
3934593249673,4989794,200.409,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48375,48093,47656,47531,48375,5175,835,1472,0.393,19.270,7.560
3934598248523,4998850,200.046,199.974,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48343,48218,47687,47562,48343,5175,835,1472,0.388,19.277,7.480
3934603259502,5010979,199.562,199.970,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48562,48125,47750,47562,48562,5175,835,1472,0.427,19.269,8.240
3934608261616,5002114,199.915,199.969,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48343,48125,47656,47562,48437,5175,835,1472,0.417,19.273,8.050
3934613259026,4997410,200.104,199.970,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48437,48187,47593,47562,48343,5175,835,1472,0.451,19.270,8.690
3934618262677,5003651,199.854,199.969,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48437,48125,47718,47531,48437,5175,835,1472,0.434,19.273,8.360
3934623260247,4997570,200.097,199.970,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48250,48218,47656,47500,48468,5175,835,1472,0.420,19.274,8.090
3934628264345,5004098,199.836,199.969,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48468,48250,47687,47531,48468,5175,835,1472,0.424,19.267,8.170
3934633258204,4993859,200.246,199.972,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48343,48062,47750,47531,48343,5175,835,1472,0.416,19.269,7.650
3934638267070,5008866,199.646,199.969,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48312,48187,47593,47468,48312,5214,835,1472,0.474,19.269,9.130
3934643261472,4994402,200.224,199.971,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48375,48218,47718,47531,48281,5214,835,1472,0.406,19.273,7.830
3934648823662,5562190,179.785,199.761,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48312,48156,47656,47562,48312,5214,835,1472,0.425,19.267,8.190
3934653256389,4432727,225.595,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48687,48125,47656,47562,48687,5214,835,1472,0.415,19.269,8.000
3934658260807,5004418,199.823,199.972,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48343,48312,47750,47562,48343,5214,875,1472,0.403,19.270,7.760
3934663268874,5008067,199.678,199.969,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48562,48093,47781,47500,48562,5214,875,1472,0.416,19.266,8.720
3934668259948,4991074,200.358,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47562,48312,48156,47625,47562,48531,5214,875,1472,0.407,19.270,7.850
3934673249038,4989090,200.437,199.977,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47562,48312,48250,47718,47531,48312,5214,875,1472,0.471,19.260,9.080
3934678459636,5210598,191.917,199.903,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48437,48125,47625,47562,48437,5254,875,1472,0.403,19.266,8.930
3934683261715,4802079,208.243,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47531,48312,48093,47625,47500,48312,5254,875,1472,0.412,19.266,8.410
3934688263061,5001346,199.946,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48312,48343,47750,47562,48343,5254,875,1472,0.438,19.274,8.440
3934693268343,5005282,199.789,199.971,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48437,48125,47625,47500,48437,5254,875,1472,0.458,19.269,8.190
3934698262650,4994307,200.228,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48406,48187,47625,47531,48406,5294,875,1472,0.403,19.270,7.760
3934703260988,4998338,200.067,199.974,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48406,48281,47781,47625,48406,5294,875,1472,0.420,19.266,8.090
3934708264830,5003842,199.846,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48437,48125,47656,47562,48437,5294,875,1472,0.412,19.271,7.950
3934713257921,4993091,200.277,199.976,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48312,48187,47687,47562,48312,5294,915,1472,0.407,19.267,7.850
3934718247203,4989282,200.430,199.979,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48343,48093,47718,47562,48343,5294,915,1472,0.426,19.271,8.000
3934723246341,4999138,200.034,199.980,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48281,48187,47562,47562,48406,5294,915,1472,0.425,19.264,8.190
3934728242855,4996514,200.140,199.981,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48281,48187,47593,47531,48281,5294,915,1472,0.435,19.262,8.380
3934733250250,5007395,199.705,199.979,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48312,48312,47656,47531,48312,5334,915,1472,0.415,19.269,8.000
3934738247948,4997698,200.092,199.980,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48625,48093,47687,47500,48625,5334,915,1472,0.417,19.271,8.460
3934743247598,4999650,200.014,199.980,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48312,48218,47625,47593,48625,5334,915,1472,0.421,19.270,8.120
3934748246288,4998690,200.052,199.981,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48343,48125,47781,47468,48343,5334,915,1472,0.415,19.261,7.990
3934753248659,5002371,199.905,199.980,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48500,48187,47656,47562,48500,5334,915,1472,0.405,19.274,7.810
3934758246293,4997634,200.095,199.981,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48375,48218,47687,47562,48375,5334,915,1472,0.419,19.271,8.220
3934763249463,5003170,199.873,199.980,806400,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48500,48156,47750,47531,48343,5334,915,1472,0.420,19.269,8.090
3934768247386,4997923,200.083,199.981,883200,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48531,48125,47593,47562,48531,5334,915,1472,0.438,19.266,7.730
3934773249468,5002082,199.917,199.980,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48343,48156,47718,47593,48343,5374,915,1472,0.390,19.276,7.510
3934778248670,4999202,200.032,199.981,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48437,48125,47781,47531,48437,5374,915,1472,0.400,19.277,8.170
3934783256993,5008323,199.668,199.978,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48406,48156,47656,47562,48406,5374,915,1472,0.401,19.273,7.730
3934788264995,5008002,199.680,199.976,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48312,48125,47656,47500,48312,5374,915,1472,0.421,19.270,8.120
3934793256870,4991875,200.326,199.979,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48406,48062,47812,47562,48406,5374,915,1472,0.404,19.277,8.000
3934798277192,5020322,199.190,199.973,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47531,48281,48156,47718,47531,48437,5374,915,1472,0.425,19.270,8.190
