ts_ns,dt_ns,inst_rate_hz,avg_rate_hz,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W
3939568345789,2345934,426.269,440.836,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48625,48250,47656,47656,48625,5453,995,1472,0.372,19.288,7.180
3939571536123,3190334,313.447,440.630,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48468,48406,47781,47593,48468,5453,995,1472,0.360,19.288,6.940
3939574790651,3254528,307.264,440.411,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48468,48187,47781,47625,48468,5453,995,1472,0.380,19.280,7.320
3939576970566,2179915,458.733,440.431,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48656,48187,47656,47625,48656,5453,995,1472,0.360,19.280,7.320
3939578829131,1858565,538.050,440.523,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48656,48250,47750,47625,48656,5453,995,1472,0.379,19.281,6.940
3939580529868,1700737,587.980,440.649,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48406,48312,47687,47687,48406,5453,995,1472,0.379,19.280,7.300
3939582587573,2057705,485.978,440.696,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48406,48312,47750,47687,48406,5413,995,1472,0.360,19.279,6.940
3939584369880,1782307,561.071,440.804,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48531,48250,47718,47625,48531,5413,995,1472,0.374,19.281,7.210
3939586514978,2145098,466.179,440.831,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48375,48156,47750,47625,48375,5413,995,1472,0.379,19.282,7.010
3939589456988,2942010,339.904,440.682,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48375,48156,47875,47593,48375,5413,995,1472,0.379,19.281,7.310
3939591271967,1814979,550.971,440.783,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48593,48312,47781,47562,48593,5413,995,1472,0.356,19.281,6.870
3939593302439,2030472,492.496,440.835,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48593,48250,47750,47593,48593,5413,995,1472,0.385,19.281,7.420
3939595417873,2115434,472.716,440.869,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48593,48281,47750,47593,48375,5413,995,1472,0.366,19.274,7.050
3939597241077,1823204,548.485,440.967,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48375,48281,47656,47687,48375,5413,995,1472,0.380,19.285,7.330
3939599086041,1844964,542.016,441.060,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48375,48281,47750,47687,48562,5413,995,1472,0.384,19.285,7.330
3939600800923,1714882,583.131,441.181,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48562,48187,47781,47625,48562,5413,995,1472,0.350,19.277,6.750
3939603385645,2584722,386.889,441.111,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48312,48187,47781,47593,48312,5413,995,1472,0.385,19.282,6.750
3939605403157,2017512,495.660,441.166,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48312,48187,47687,47625,48312,5413,995,1472,0.352,19.280,7.420
3939607233337,1830180,546.394,441.262,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48531,48187,47718,47656,48531,5413,995,1472,0.369,19.284,6.800
3939609428516,2195179,455.544,441.277,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48531,48218,47656,47625,48531,5413,995,1472,0.351,19.279,7.100
3939611599247,2170731,460.674,441.298,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48437,48187,47781,47656,48437,5413,995,1472,0.384,19.276,6.770
3939613841147,2241900,446.050,441.304,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48437,48250,47781,47687,48437,5413,995,1472,0.384,19.277,7.400
3939615709120,1867973,535.340,441.391,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48562,48281,47781,47562,48562,5413,995,1472,0.352,19.274,6.800
3939617410049,1700929,587.914,441.514,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48562,48187,47781,47562,48562,5413,995,1472,0.383,19.284,7.370
3939619892210,2482161,402.875,441.466,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48718,48281,47625,47625,48718,5413,995,1472,0.366,19.275,7.070
3939621688085,1795875,556.832,441.569,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48718,48281,47687,47625,48718,5413,995,1472,0.386,19.288,7.450
3939623517817,1829732,546.528,441.663,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48468,48187,47656,47625,48468,5413,995,1472,0.365,19.281,7.040
3939626166861,2649044,377.495,441.580,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48468,48187,47781,47687,48781,5413,995,1472,0.364,19.288,7.010
3939628547580,2380719,420.041,441.554,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48781,48312,47781,47625,48781,5413,995,1472,0.362,19.275,6.990
3939630539107,1991527,502.127,441.614,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48781,48312,47812,47562,48437,5413,995,1472,0.371,19.284,7.160
3939632531946,1992839,501.797,441.672,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48437,48187,47843,47562,48437,5413,995,1472,0.400,19.285,7.720
3939634690613,2158667,463.249,441.695,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48437,48218,47843,47593,48750,5413,995,1472,0.421,19.285,8.120
3939636534393,1843780,542.364,441.786,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48750,48218,47687,47593,48750,5413,995,1472,0.419,19.279,8.080
3939638952105,2417712,413.614,441.753,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48437,48187,47625,47625,48437,5413,995,1472,0.407,19.264,7.850
3939641220949,2268844,440.753,441.752,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48437,48250,47750,47593,48437,5413,995,1472,0.411,19.264,7.850
3939643117818,1896869,527.185,441.831,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48656,48312,47718,47593,48656,5413,995,1472,0.410,19.266,7.900
3939645833520,2715702,368.229,441.733,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48343,48187,47843,47656,48343,5413,995,1472,0.384,19.273,8.310
3939648951981,3118461,320.671,441.550,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48343,48250,47750,47593,48343,5413,995,1472,0.384,19.267,7.400
3939650801426,1849445,540.703,441.639,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48593,48218,47781,47625,48593,5413,995,1472,0.407,19.273,8.220
3939653335427,2534001,394.633,441.581,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48593,48281,47781,47562,48593,5413,995,1472,0.407,19.279,7.860
3939655579407,2243980,445.637,441.585,806400,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48406,48125,47781,47656,48406,5413,995,1472,0.386,19.276,7.450
3939657847900,2268493,440.821,441.585,806400,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48406,48281,47781,47656,48531,5453,995,1472,0.431,19.264,7.650
3939660474288,2626388,380.751,441.507,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48531,48406,47875,47593,48531,5453,995,1472,0.385,19.280,8.320
3939662363925,1889637,529.202,441.587,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48312,48218,47656,47593,48312,5453,995,1472,0.401,19.275,7.420
3939664665314,2301389,434.520,441.580,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47437,48312,48187,47656,47593,48312,5453,995,1472,0.401,19.267,7.730
3939666424293,1758979,568.512,441.687,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47531,48625,48187,47687,47625,48625,5453,995,1472,0.404,19.288,7.780
3939668290185,1865892,535.937,441.772,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47531,48625,48218,47750,47593,48343,5453,995,1472,0.388,19.285,7.480
3939671653355,3363170,297.339,441.538,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47531,48343,48218,47781,47562,48343,5453,995,1472,0.381,19.284,7.350
3939674354529,2701174,370.209,441.446,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48531,48312,47781,47625,48531,5453,995,1472,0.396,19.284,7.640
3939676172900,1818371,549.943,441.540,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48531,48156,47875,47593,48531,5453,995,1472,0.370,19.280,7.130
3939678639509,2466609,405.415,441.498,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48375,48125,47875,47656,48375,5453,995,1472,0.379,19.280,7.130
3939680335670,1696161,589.567,441.618,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47531,48375,48281,47687,47562,48375,5453,995,1472,0.359,19.279,7.300
3939682164890,1829220,546.681,441.710,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47593,48625,48250,47781,47656,48625,5453,995,1472,0.371,19.281,6.720
3939686921560,4756670,210.231,441.184,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48343,48375,47781,47656,48375,5453,995,1472,0.386,19.277,7.450
3939689531435,2609875,383.160,441.112,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48343,48156,47812,47625,48343,5453,995,1472,0.389,19.277,7.450
3939691409584,1878149,532.439,441.193,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48500,48218,47875,47656,48500,5453,995,1472,0.396,19.282,7.500
3939693191731,1782147,561.121,441.295,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48500,48218,47750,47625,48500,5453,995,1472,0.396,19.280,7.640
3939694935733,1744002,573.394,441.405,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48312,48125,47718,47687,48312,5453,995,1472,0.355,19.282,6.850
3939696808538,1872805,533.958,441.487,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48312,48281,47781,47625,48500,5453,995,1472,0.369,19.276,7.100
3939701972287,5163749,193.658,440.880,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48718,48187,47781,47593,48718,5453,995,1472,0.394,19.284,6.820
3939704603347,2631060,380.075,440.804,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48718,48187,47781,47531,48718,5453,995,1472,0.364,19.285,7.590
3939706448567,1845220,541.941,440.893,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48468,48218,47750,47593,48468,5453,995,1472,0.383,19.276,7.010
3939708684451,2235884,447.250,440.899,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48468,48218,47750,47625,48468,5453,995,1472,0.383,19.281,7.370
3939710548872,1864421,536.360,440.983,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48781,48156,47750,47656,48781,5453,995,1472,0.347,19.282,6.690
3939712532015,1983143,504.250,441.043,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48781,48281,47718,47593,48437,5453,995,1472,0.364,19.288,7.620
3939715557898,3025883,330.482,440.885,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48437,48281,47750,47687,48437,5453,995,1472,0.391,19.280,7.540
3939718157182,2599284,384.721,440.816,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48656,48343,47781,47593,48656,5453,995,1472,0.376,19.279,7.540
3939719921152,1763970,566.903,440.921,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48656,48187,47781,47625,48656,5453,995,1472,0.357,19.282,7.260
3939721872103,1950951,512.571,440.987,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48312,48156,47906,47562,48312,5453,995,1472,0.357,19.276,6.890
3939723598281,1726178,579.315,441.099,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48312,48312,47625,47625,48312,5453,995,1472,0.384,19.277,7.400
3939725813300,2215019,451.463,441.109,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48656,48250,47718,47625,48656,5453,995,1472,0.380,19.281,7.320
3939727498197,1684897,593.508,441.230,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48656,48218,47718,47750,48468,5453,995,1472,0.351,19.286,7.550
3939731182334,3684137,271.434,440.937,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48468,48343,47781,47562,48468,5453,995,1472,0.385,19.280,6.770
3939733449610,2267276,441.058,440.937,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48656,48156,47781,47562,48656,5453,995,1472,0.360,19.280,7.420
3939735507891,2058281,485.842,440.980,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48656,48156,47875,47593,48656,5453,995,1472,0.401,19.281,6.940
3939737648989,2141098,467.050,441.006,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48375,48187,47750,47593,48375,5453,995,1472,0.369,19.285,7.740
3939739984555,2335566,428.162,440.992,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48375,48218,47687,47593,48375,5453,995,1472,0.389,19.279,7.100
3939742000946,2016391,495.936,441.044,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48531,48218,47718,47625,48531,5413,995,1472,0.361,19.282,7.500
3939743829878,1828932,546.767,441.134,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48531,48218,47781,47687,48531,5413,995,1472,0.375,19.279,6.960
3939746058466,2228588,448.715,441.142,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48375,48312,47812,47593,48375,5413,995,1472,0.375,19.285,7.230
3939747905478,1847012,541.415,441.228,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48375,48250,47812,47562,48562,5413,995,1472,0.379,19.276,6.910
3939750489593,2584115,386.980,441.163,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48562,48156,47687,47625,48562,5413,995,1472,0.360,19.284,7.310
3939753075116,2585523,386.769,441.098,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48562,48156,47656,47562,48406,5413,995,1472,0.360,19.277,6.940
3939754809518,1734402,576.568,441.206,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48406,48187,47750,47562,48406,5413,995,1472,0.386,19.285,7.450
3939756669491,1859973,537.642,441.289,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48468,48281,47718,47625,48468,5413,995,1472,0.362,19.280,6.990
3939758887422,2217931,450.871,441.299,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48468,48437,47781,47656,48437,5413,995,1472,0.350,19.284,6.750
3939762458628,3571206,280.017,441.034,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48312,48125,47781,47593,48312,5413,995,1472,0.384,19.277,7.400
3939764558094,2099466,476.312,441.068,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48500,48187,47718,47593,48500,5413,995,1472,0.359,19.285,6.920
3939767273635,2715541,368.251,440.977,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48500,48250,47750,47625,48500,5413,995,1472,0.403,19.277,7.760
3939769189129,1915494,522.059,441.048,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48312,48250,47750,47593,48312,5413,995,1472,0.395,19.284,7.620
3939771277394,2088265,478.866,441.084,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48312,48250,47718,47718,48312,5413,995,1472,0.384,19.274,7.400
3939773776611,2499217,400.125,441.037,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48531,48250,47750,47687,48531,5413,995,1472,0.361,19.285,6.960
3939775578182,1801571,555.071,441.132,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48531,48281,47781,47625,48531,5413,995,1472,0.386,19.285,6.960
3939777333001,1754819,569.859,441.235,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48750,48156,47812,47593,48750,5413,995,1472,0.347,19.284,7.180
3939781449210,4116209,242.942,440.862,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48406,48218,47750,47625,48406,5413,995,1472,0.371,19.277,6.690
3939784107918,2658708,376.123,440.783,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48406,48218,47781,47625,48718,5413,995,1472,0.383,19.280,7.160
3939785963762,1855844,538.838,440.866,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48718,48250,47781,47656,48718,5413,995,1472,0.383,19.275,7.370
3939787680052,1716290,582.652,440.977,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48718,48375,47781,47750,48718,5413,995,1472,0.384,19.277,7.400
3939789605402,1925350,519.386,441.046,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48531,48218,47750,47562,48531,5413,995,1472,0.367,19.282,7.090
3939791686883,2081481,480.427,441.083,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48531,48218,47906,47625,48531,5413,995,1472,0.388,19.288,7.480
3939793468902,1782019,561.161,441.181,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48656,48187,47906,47562,48656,5413,995,1472,0.357,19.290,6.870
3939797099149,3630247,275.463,440.907,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48343,48312,47718,47625,48343,5413,995,1472,0.376,19.282,7.260
3939800850455,3751306,266.574,440.611,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48625,48218,47812,47625,48625,5413,995,1472,0.365,19.282,7.040
3939802733596,1883141,531.028,440.688,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48625,48218,47812,47718,48625,5413,995,1472,0.376,19.281,7.260
3939804517343,1783747,560.618,440.785,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48468,48312,47718,47625,48468,5413,995,1472,0.376,19.288,7.260
3939806548295,2030952,492.380,440.832,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48468,48281,47812,47531,48468,5413,995,1472,0.378,19.288,7.260
3939808266089,1717794,582.142,440.942,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48468,48218,47687,47593,48656,5413,995,1472,0.350,19.279,7.280
3939810264592,1998503,500.375,440.996,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48656,48156,47687,47562,48656,5413,995,1472,0.351,19.277,6.770
3939813402638,3138046,318.670,440.823,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48500,48250,47750,47593,48500,5413,995,1472,0.372,19.288,7.180
3939816242342,2839704,352.149,440.709,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48500,48312,47781,47656,48500,5413,995,1472,0.359,19.270,6.910
3939818435057,2192715,456.056,440.724,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48500,48375,47781,47562,48500,5413,995,1472,0.367,19.284,7.090
3939820876897,2441840,409.527,440.690,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48375,48125,47781,47562,48375,5413,995,1472,0.404,19.277,7.780
3939823001483,2124586,470.680,440.719,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48375,48187,47843,47625,48375,5413,955,1472,0.356,19.277,6.870
3939824691916,1690433,591.564,440.833,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47406,48562,48250,47593,47562,48562,5413,955,1472,0.388,19.291,7.480
3939827338624,2646708,377.828,440.758,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48562,48281,47781,47562,48343,5413,955,1472,0.362,19.279,6.990
3939829736591,2397967,417.020,440.733,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48343,48312,47750,47593,48343,5413,955,1472,0.347,19.284,7.370
3939832658376,2921785,342.257,440.604,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48531,48281,47750,47656,48531,5413,955,1472,0.384,19.282,6.690
3939834465548,1807172,553.351,440.695,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48531,48125,47781,47593,48531,5413,955,1472,0.346,19.276,7.400
3939836592182,2126634,470.227,440.723,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48343,48125,47875,47593,48343,5413,955,1472,0.346,19.281,6.680
3939838569885,1977703,505.637,440.781,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48343,48156,47750,47593,48343,5413,955,1472,0.393,19.286,6.940
3939841021325,2451440,407.924,440.745,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48468,48156,47687,47625,48468,5413,955,1472,0.393,19.277,7.560
3939843032084,2010759,497.325,440.795,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48468,48250,47718,47625,48468,5413,955,1472,0.386,19.284,7.450
3939844913177,1881093,531.606,440.871,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48312,48250,47687,47625,48312,5413,955,1472,0.362,19.276,6.990
3939847543245,2630068,380.218,440.800,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48468,48468,47843,47593,48468,5413,955,1472,0.355,19.285,7.330
3939849794073,2250828,444.281,440.804,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48468,48218,47875,47593,48468,5413,955,1472,0.355,19.281,6.850
3939851484794,1690721,591.464,440.917,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48812,48218,47718,47562,48812,5413,955,1472,0.383,19.288,7.370
3939853918986,2434192,410.814,440.884,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48812,48218,47687,47562,48812,5413,955,1472,0.364,19.275,7.010
3939856082613,2163627,462.187,440.905,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48437,48156,47718,47656,48437,5413,955,1472,0.386,19.284,7.450
3939857950138,1867525,535.468,440.983,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48437,48218,47718,47593,48437,5413,955,1472,0.370,19.279,7.130
3939860048579,2098441,476.544,441.016,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48718,48281,47750,47656,48718,5422,955,1472,0.383,19.286,7.370
3939861996201,1947622,513.447,441.078,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48718,48312,47812,47593,48531,5422,955,1472,0.356,19.280,7.350
3939865524270,3528069,283.441,440.833,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48531,48125,47843,47625,48531,5422,955,1472,0.356,19.280,6.870
3939867429684,1905414,524.820,440.903,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48687,48187,47750,47625,48687,5422,955,1472,0.356,19.276,6.860
3939869273464,1843780,542.364,440.986,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48687,48250,47750,47562,48687,5422,955,1472,0.384,19.280,7.400
3939871535685,2262221,442.043,440.987,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48500,48218,47750,47593,48500,5422,955,1472,0.375,19.277,7.230
3939873331816,1796131,556.752,441.078,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48500,48281,47718,47656,48500,5422,955,1472,0.374,19.288,7.210
3939875175372,1843556,542.430,441.160,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48500,48281,47812,47687,48625,5422,955,1472,0.371,19.288,7.160
3939876982448,1807076,553.380,441.249,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48625,48281,47781,47625,48625,5422,955,1472,0.370,19.282,7.160
3939878908310,1925862,519.248,441.315,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48625,48187,47781,47562,48343,5422,955,1472,0.356,19.284,7.130
3939880741178,1832868,545.593,441.398,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47312,48343,48156,47656,47593,48343,5422,955,1472,0.360,19.277,6.940
