ts_ns,dt_ns,inst_rate_hz,avg_rate_hz,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W
4067544523615,49995952,20.002,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48218,48218,47625,47562,48218,4936,635,1433,0.340,19.282,6.550
4067594522545,49998930,20.000,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48343,48093,47531,47437,48343,4936,635,1433,0.355,19.288,6.660
4067644520674,49998129,20.001,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48281,48125,47656,47500,48281,4896,636,1433,0.343,19.286,6.600
4067694519603,49998929,20.000,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48312,48062,47625,47437,48312,4896,636,1433,0.350,19.286,6.750
4067744762088,50242485,19.903,19.996,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48312,48125,47562,47500,48312,4896,635,1433,0.352,19.288,6.710
4067794522069,49759981,20.096,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48250,48250,47687,47468,48375,4896,635,1433,0.343,19.284,6.600
4067844520934,49998865,20.000,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48281,48093,47625,47437,48281,4896,636,1433,0.347,19.285,6.710
4067894734491,50213557,19.915,19.997,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48312,48218,47593,47500,48312,4896,596,1433,0.354,19.291,6.520
4067944521032,49786541,20.086,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48187,48156,47593,47500,48343,4896,596,1433,0.352,19.286,6.800
4067994521561,50000529,20.000,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48218,48218,47656,47500,48250,4896,596,1433,0.351,19.286,6.770
4068044744654,50223093,19.911,19.997,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48281,48062,47562,47437,48281,4896,596,1433,0.345,19.286,6.660
4068094765440,50020786,19.992,19.997,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48468,48156,47562,47406,48468,4896,596,1433,0.344,19.289,6.630
4068144535788,49770348,20.092,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48281,48062,47718,47468,48281,4896,596,1433,0.381,19.281,7.350
4068194512637,49976849,20.009,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48312,48093,47531,47468,48312,4896,596,1433,0.400,19.276,7.710
4068244770483,50257846,19.897,19.997,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48468,48281,47718,47406,48468,4896,596,1433,0.366,19.281,7.070
4068294521663,49751180,20.100,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48281,48062,47562,47531,48281,4896,596,1433,0.375,19.282,7.070
4068344538545,50016882,19.993,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48375,48187,47687,47437,48375,4896,635,1433,0.375,19.282,7.160
4068394526402,49987857,20.005,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48593,48125,47468,47406,48593,4936,635,1433,0.361,19.280,6.960
4068444512754,49986352,20.005,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48312,48125,47656,47531,48250,4936,635,1433,0.403,19.266,8.450
4068494521603,50008849,19.996,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48406,48062,47750,47437,48406,4936,635,1433,0.364,19.282,7.010
4068544774649,50253046,19.899,19.997,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48500,48125,47656,47437,48500,4896,635,1433,0.369,19.281,7.100
4068594758538,49983889,20.006,19.998,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48312,48062,47687,47437,48187,4896,596,1433,0.374,19.280,7.210
4068644758907,50000369,20.000,19.998,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48562,48156,47531,47437,48562,4896,596,1433,0.372,19.282,7.070
4068694521672,49762765,20.095,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48531,48218,47750,47437,48531,4896,596,1433,0.379,19.280,7.300
4068744531353,50009681,19.996,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48312,48093,47687,47406,48250,4896,596,1433,0.376,19.282,6.990
4068794530666,49999313,20.000,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48437,48093,47625,47406,48437,4896,596,1433,0.364,19.279,7.010
4068844529851,49999185,20.000,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48187,48093,47593,47437,48187,4896,596,1433,0.365,19.281,7.040
4068894529068,49999217,20.000,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48250,48093,47625,47531,48250,4896,596,1433,0.376,19.286,7.010
4068944522525,49993457,20.003,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48468,48031,47781,47437,48468,4896,596,1433,0.372,19.281,7.720
4068994522158,49999633,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48156,48125,47593,47437,48156,4896,596,1433,0.367,19.276,7.080
4069044521791,49999633,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48250,48093,47687,47437,48250,4896,596,1433,0.372,19.281,7.010
4069094521392,49999601,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47187,48406,48062,47625,47406,48406,4896,596,1433,0.361,19.282,6.960
4069144537409,50016017,19.994,19.999,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48156,48250,47625,47406,48250,4896,635,1433,0.383,19.282,7.370
4069194524402,49986993,20.005,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48156,48125,47562,47468,48156,4896,635,1433,0.376,19.284,6.910
4069244520995,49996593,20.001,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48500,48218,47656,47500,48250,4896,635,1433,0.380,19.280,7.090
4069294519220,49998225,20.001,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48218,48125,47562,47468,48218,4896,635,1433,0.374,19.285,7.210
4069344517253,49998033,20.001,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48125,48093,47625,47531,48125,4896,635,1433,0.362,19.279,6.990
4069394762491,50245238,19.902,19.998,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48531,48125,47750,47437,48250,4896,596,1433,0.361,19.279,6.960
4069444523047,49760556,20.096,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48187,48156,47593,47437,48187,4896,596,1433,0.365,19.284,7.040
4069494518232,49995185,20.002,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48281,48062,47687,47500,48281,4896,596,1433,0.400,19.277,7.710
4069544525257,50007025,19.997,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48218,48093,47656,47562,48250,4896,596,1433,0.361,19.279,6.960
4069594530298,50005041,19.998,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48218,48125,47656,47437,48218,4896,596,1433,0.370,19.285,7.130
4069644533131,50002833,19.999,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48312,48062,47562,47468,48312,4896,596,1433,0.361,19.280,6.960
4069694522268,49989137,20.004,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48156,48187,47625,47500,48281,4896,596,1433,0.364,19.281,7.010
4069744510444,49988176,20.005,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48250,48093,47656,47437,48250,4896,596,1433,0.399,19.276,7.350
4069794534366,50023922,19.990,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47218,48281,48156,47656,47531,48281,4896,596,1433,0.439,19.264,8.450
4069844523535,49989169,20.004,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48343,48062,47750,47468,48343,4896,596,1433,0.344,19.282,6.630
4069894522816,49999281,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48156,48093,47656,47468,48156,4896,596,1433,0.406,19.279,7.620
4069944518001,49995185,20.002,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48312,48156,47687,47375,48312,4856,596,1433,0.350,19.284,6.750
4069994517761,49999760,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48312,48093,47656,47468,48312,4856,596,1433,0.356,19.285,6.870
4070044522643,50004882,19.998,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48250,48156,47656,47531,48250,4856,596,1433,0.355,19.288,6.630
4070094518755,49996112,20.002,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48312,48125,47625,47531,48312,4856,596,1433,0.334,19.285,6.440
4070144525493,50006738,19.997,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48375,48156,47687,47531,48375,4856,596,1433,0.359,19.282,6.910
4070194521989,49996496,20.001,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48312,48062,47531,47500,48312,4896,596,1433,0.349,19.288,6.550
4070244532599,50010610,19.996,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48312,48187,47562,47562,48312,4896,596,1433,0.357,19.285,6.900
4070294520263,49987664,20.005,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47000,48343,48031,47718,47500,48343,4896,596,1433,0.355,19.285,6.850
4070344517144,49996881,20.001,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48218,48125,47687,47500,48375,4896,596,1433,0.354,19.290,6.580
4070394518953,50001809,19.999,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48250,48218,47625,47375,48250,4896,596,1433,0.341,19.282,6.580
4070444517530,49998577,20.001,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48375,48156,47593,47500,48375,4896,596,1433,0.354,19.288,6.820
4070494535436,50017906,19.993,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48406,48156,47687,47468,48406,4896,596,1433,0.383,19.280,7.370
4070544523292,49987856,20.005,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48312,48062,47593,47406,48312,4896,596,1433,0.347,19.288,6.710
4070594522509,49999217,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47281,48343,48156,47593,47531,48343,4896,597,1433,0.349,19.290,6.720
4070644519134,49996625,20.001,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48250,48093,47750,47437,48437,4896,597,1433,0.346,19.286,6.680
4070694519215,50000081,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48312,48125,47656,47531,48312,4896,596,1433,0.338,19.288,6.520
4070744529184,50009969,19.996,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48375,48250,47718,47500,48375,4896,596,1433,0.369,19.288,7.120
